Title,Singer,Lyric
요즘 너 말야 (Album Edit),제이레빗(J Rabbit),요즘 너 말야 참 고민이 많아 어떡해야 할지 모르겠나봐 언제나 함께하던 너의 노래가 이젠 들리지가 않아 사실 넌 말야 참 웃음이 많아 누가 걱정하기 전에 툭툭털고 일어나 해맑은 미소로 날 반겨줄 거잖아 쉬운일은 아닐꺼야 어른이 된다는 건 말야 모두 너와 같은 마음이야 힘을 내보는거야 다시 너로 돌아가 이렇게 희망의 노랠불러 새롭게 널 기다리는 세상을 기대해봐 다시 달려가보는거야 힘이들고 주저앉고 싶을 땐 이렇게 기쁨의 노랠 불러 씩씩하게 언젠가 모든 추억이 될 오늘을 감사해 기억해 힘을 내 my friend  쉬운일은 아닐꺼야 어른이 된다는건말야 모두 너와 같은 마음이야 힘을 내보는거야 다시 너로 돌아가 이렇게 희망의 노랠 불러 새롭게 널 기다리는 세상을 기대해봐 다시 달려가보는거야 힘이들고 주저앉고 싶을 땐 이렇게 기쁨의 노랠 불러 씩씩하게 언젠가 모든 추억이 될 오늘을 감사해 기억해 힘을 내 my friend  널 위한 세상을 기대해 힘이들고 주저앉고 싶을 땐 이렇게 기쁨의 노랠 불러 씩씩하게 언젠가 모든 추억이 될 오늘을 감사해 기억해 힘을 내 my friend
쓰담쓰담,10CM,알고 있지 오늘따라 그대가 왜 이러는지 얼굴은 빨개지고 눈빛도 이상하고 집에 안가고 가만있어 오늘 같은 밤을 내내 기다렸어 투박한 내 두 손에 온몸을 맡겨줘요 할게 있어요 쓰담쓰담쓰담쓰담 쓰담쓰담쓰담다담 해볼까요 토닥토닥토닥토닥 토다닥디다리디독 해드릴까요 쓰잘데 없던 나의 손이 이런 용도일 줄이야 외로워 미칠 때마다 불러줘요 맙소사 그대 그대 나의 귓가에 귓가에 들리는 목소리 난 다 알았어요 tv를 보든 뭘 보든 식사 중이든 뭘 먹든 운전 중이든 언제라도 쓰담쓰담쓰담쓰담 쓰담쓰담쓰담다담 해볼까요 토닥토닥토닥토닥 토다닥디다리디독 해드릴까요 쓰잘 데 없던 나의 손이 이런 용도일 줄이야 외로워 미칠 때마다 불러줘요 쓰담쓰담쓰담쓰담 쓰담쓰담쓰담다담 해볼까요 토닥토닥토닥토닥 토다닥디다리디독 해드릴까요 오갈 데 없던 나에게도 이런 날이 올 줄이야 외로워 미칠 때마다 밤이 외로워 미칠 때마다 그대 두 볼이 빨개질 때마다 불러줘요
Nothing Without You,10CM,너의 책상 너의 만년필 A4종이에 남긴 메세지 한참을 멍하니 바라보다가도 문득 너의 남방 너의 청바지 낡은 냄새가 배인 목도리 한참을 멍하니 만져보다가도 문득 I'm nothing without you I'm nothing without you 종일 웃고 있다가도 I'm nothing without you I'm nothing without you 괜한 운이 좋을 때도 너의 장난 우스갯소리 테입에 담긴 너의 노랫말 한참을 멍하니 듣고 있다가도 문득 사람들과 인사를 하고 짓궂은 얘길 웃어 넘기고 아무일도 없이 아무런 걱정 없이 일상을 살다가도 I'm nothing without you I'm nothing without you 종일 웃고 있다가도 I'm nothing without you I'm nothing without you 괜한 운이 좋을 때도 want you to know that want you to know that want you to know that want you to know that want you to know that want you to know that
걷자 집앞이야 (Feat. 주예인),스무살,hey you 지금 나와 one step two step and three step and falling I just want to be with you 너와 함께 걷고 싶어 one step two step and three step your so lovely with you one 너와 내가 함께했던 너와 내가 걸었었던 발끝에 하얀빛이 흩날릴 때 two 기다리고 기다렸던 눈물나게 아름다운 날씨는 향기마저 so beautiful so wonderful so beautiful 봄처럼 내 손잡아줄래 beautiful girl so wonderful boy 완벽한 하루니까 hey you 지금 나와 집 앞이야 one step two step and three step and falling want to be with you 너와 함께 걷고싶어 one step two step and three step your so lovely with you oh dream 한여름밤의 꿈이 아냐 너와 내가 함께 온거야 작년엔 혼자만 왔었던 이 거리에 for you 꿈꾸는 것 같아 아직 난 정말 너 so beautiful so wonderful so beautiful 봄처럼 내 손잡아줄래 beautiful girl so wonderful boy 완벽한 하루니까 hey you 지금 나와 집 앞이야 one step two step and three step and falling want to be with you 너와 함께 걷고싶어 one step two step and three step your so lovely with you stay stay 이젠 더이상 출구가 없어 그러니까 오늘부터 우린이제 신경쓰는 사이야 사랑하는 사이야 늦은밤에도 걸을 수 있는 같이 one step two step and three step and falling 너와 함께 걷고싶어 one step two step and three step and falling want to be with you one step two step and three step your so lovely with you
그게 아니고,10CM,어두운 밤 골목길을    혼자 털레털레 오르다    지나가는 네 생각에    내가 눈물이 난 게 아니고    이불자리를 치우다    너의 양말 한 짝이 나와서    갈아 신던 그 모습이    내가 그리워져 운 게 아니고    보일러가 고장 나서 울지        책상서랍을 비우다    니가 먹던 감기약을 보곤    환절기마다 아프던    니가 걱정돼서 운 게 아니고    선물 받았던 목도리    말라빠진 어깨에 두르고    늦은 밤 내내 못 자고    술이나 마시며 운 게 아니고    보일러가 고장 나서 울지        어두운 밤 골목길을    혼자 털레털레 오르다    지나가는 네 생각에 우네
시간이 달라서,스탠딩 에그,처음엔 바빠서 잘해주지 못했어 나중엔 나빠서 아프게만 했어 그때는 몰랐어 그때 그 눈물이 마지막이란걸 그땐 내가 부족해 해주지 못 했지만 이젠 네가 없어서 해줄 수가 없어 그때는 몰랐어 그때가 아니면 소용 없다는걸 그때 그거리엔 네가 있어 지금 이거리엔 내가 있어 서로가 멀리서 말하고 있어 사랑해 사랑해 사랑해 그때는 네가 날 기다렸고 이제는 내가 널 기다리고 시간이 달라서 만날수 없어 미안해 미안해 미안해 say goodbye 그때는 어려서 나밖에 몰랐었어 항상 네가 내곁에 있을줄 알았어 그때는 몰랐어 너의 빈자리가 나의 전부란걸 그때 그거리엔 네가 있어 지금 이거리엔 내가 있어 서로가 멀리서 말하고 있어 사랑해 사랑해 사랑해 그때는 네가 날 기다렸고 이제는 내가 널 기다리고 시간이 달라서 만날수 없어 미안해 미안해 미안해 say goodbye 그때 그거리엔 내가 없어 지금 이거리엔 네가 없어 서로가 멀어서 들리지 않아 사랑해 사랑해 사랑해 그때는 네가 날 사랑했고 이제는 내가 널 사랑하고 시간이 달라서 만날수 없어 미안해 미안해 미안해 say goodbye
10월의 날씨,10CM,오늘의 날씨는 그리 맑지 않지만 선선한 바람이 불어 포근합니다 오늘의 날씨를 난 믿지 않지만 참 오랜만에 외출을 준비합니다 용기를 내 거리를 나와보니 괜히 나만 우울했나 봐 젖은 우산 같던 마음도 마를 것 같아 기분 좋은 남들처럼 아름답기만 한 하루가 이제 시작될 줄 알았는데 뜬금없이 구름이 몰려 또 한바탕 소나기를 뿌리고 우산 따위 있을 리 없지 오늘 분명히 비는 없다 했는데 그랬는데 오늘의 날씨를 누가 믿느냐고 아무것도 모르면서 웃지 말아요 빗물이 내리면 눈물이 흐르는 사연 하나 없는 사람은 없으니까요 고갤 들어 주위를 둘러보니 괜히 나만 우울한가 봐 사람들은 하나같이 웃는 것 같아 기분 좋은 남들처럼 아름답기만 한 하루가 나도 시작될 줄 알았는데 뜬금없이 구름이 몰려 또 한바탕 소나기를 뿌리고 우산 따위 있을리 없지 오늘 분명히 비는 없다 했는데 사람들이 이상한 건지 아님 나 혼자 이상하게 아픈지 나 어떡하지 어디로 가지 오늘 분명히 비는 없다 했는데 그랬는데
바람이 불어오는 곳,김광석,바람이 불어오는 곳 그 곳으로 가네 그대의 머릿결 같은 나무 아래로 덜컹이는 기차에 기대어 너에게 편지를 쓴다 꿈에 보았던 길 그 길에 서 있네 설레임과 두려움으로 불안한 행복이지만 우리가 느끼며 바라볼 하늘과 사람들 힘겨운 날 들도 있지만 새로운 꿈들을 위해 바람이 불어오는 곳 그 곳으로 가네 햇살이 눈부신 곳 그 곳으로 가네 바람에 내 몸 맡기고 그 곳으로 가네 출렁이는 파도에 흔들려도 수평선을 바라보며 햇살이 웃고 있는 곳 그 곳으로 가네 나뭇잎이 손짓 하는 곳 그 곳으로 가네 휘파람 불며 걷다가 너를 생각해 너의 목소리가 그리워도 뒤돌아 볼 수는 없지 바람이 불어오는 곳 그 곳으로 가네
먼지가 되어 (스튜디오 녹음중에서),김광석,
이등병의 편지,김광석,집 떠나와 열차타고 훈련소로 가는 날 부모님께 큰절하고 대문밖을 나설 때 가슴 속에 무엇인가 아쉬움이 남지만 풀 한포기 친구얼굴 모든 것이 새롭다 이제 다시 시작이다 젊은 날의 생이여 친구들아 군대가면 편지 꼭 해다오 그대들과 즐거웠던 날들을 잊지 않게 열차시간 다가올 때 두손 잡던 뜨거움 기적소리 멀어지면 작아지는 모습들 이제 다시 시작이다 젊은 날의 꿈이여 짧게 잘린 내 머리가 처음에는 우습다가 거울 속에 비친 내 모습이 굳어진다 마음까지 뒷동산에 올라서면 우리 마을 보일런지 나팔소리 고요하게 밤하늘에 퍼지면 이등병의 편지 한장 고이 접어 보내오 이제 다시 시작이다 젊은 날의 꿈이여
얼음들,AKMU (악뮤),붉은 해가 세수하던 파란 바다 검게 물들고 구름 비바람 오가던 하얀 하늘 회색 빛들고 맘속에 찾아온 어둠을 그대로 두고 밤을 덮은 차가운 그림자마냥 굳어간다 얼음들이 녹아지면 조금 더 따뜻한 노래가 나올텐데 얼음들은 왜 그렇게 차가울까 차가울까요 Why are they so cold Why are they so cold 붉은 해가 세수하던 파란 바다 그 깊이 묻힌 옛 온기를 바라본다 too late get it out 어른들 세상 추위도 풀렸으면 해 얼었던 사랑이 이젠 주위로 흘렀으면 해 맘속에 찾아온 어둠을 그대로 두고 밤을 덮은 차가운 그림자마냥 굳어간다 얼음들이 녹아지면 조금 더 따뜻한 노래가 나올텐데 얼음들은 왜 그렇게 차가울까 차가울까요 얼음들이 녹아지면 조금 더 따뜻한 노래가 나올텐데 얼음들은 왜 그렇게 차가울까 차가울까요 Why are they so cold Why are they so cold
외국인의 고백,AKMU (악뮤),당신은 Good이에요 당신은 Great해요 당신은 Amazing Marvellous Excellent Awesome Attractive한 그댈 보면 난 Qurious해 당신은 Fantastic해요 당신은 Elegant해요 당신은 Astonishing Gorgeous Fascinating Lovesome Sensational한 그댈 보면 난 Qurious해 너무 Fancy한 그댈 보면 내 마음이 Pitapatting pi pitapatting 네 얼굴만 보면 두 다리가 Tremble Tremble Tremble 하고 싶었던 말은 I I I love you I I I love you 다른 어려운 말보다도 더 내 맘인 말이에요 말이 잘 안 나와요 아니 말을 몰라요 넘치는 사랑을 표현할 수가 없어요 그래서 이렇게 나는 노래해요 너무 Fancy한 그댈 보면 내 마음이 Pitapatting pi pitapatting 네 얼굴만 보면 두 다리가 Tremble Tremble Tremble 하고 싶었던 말은 I I I love you I I I love you 다른 어려운 말보다도 더 내 맘인 말이에요 하고 싶었던 말은 I I I love you I I I love you 다른 어려운 말보다도 더 내 맘인 말이에요 당신은 Good이에요 당신은 Great해요 당신은 Amazing Marvellous Excellent Awesome Attractive한 그댈 보면 난 Qurious해 난 Qurious해 워어 난 Qurious해
피노키오,로이킴,오늘도 그대는 웃네요 나 멀리서 그댈 따라서 웃죠 어쩌면 한번쯤은 날 보며 그대가 꼭 웃어 줄것만 같아 실 바람 타고 그대의 향기가 코끝에 스치네 나의 곁에 오 그대의 눈빛을 보면 떨려오네 먼 훗날 언젠가는 기억될 내 사랑 소중한 그대여 오늘은 그대가 우네요 난 뒤에서 그댈 따라서 울죠 어쩌면 한번쯤은 그대의 두 눈에 눈물을 닦아 주고파 밤 바람이 많이 차요 내게로 오 안아줄게요 나의 곁에 오 그대의 눈빛을 보면 떨려오네 먼 훗날 언젠가는 기억될 내 사랑 소중한 사람 그대만이 운명이죠 우리 언젠가 함께할 그날을 그대만을 I love you
언젠가 설명이 필요한 밤,안녕하신가영,너의 웃는 모습은 내가 아는 모든 것들을 전부 있게 만들었지만 널 꿈꾸던 순간은 어느샌가 많은 것들에 조금씩 잊어야 했나 봐 수없이 많은 밤을 뜬 눈으로 지새워도 이유가 없는 밤이었지 수많은 밤이 지나 이유를 모르던 밤들은 한낱 꿈이 돼 버렸지 이루어질 수조차도 없는 눈을 뜨면 더 어두운 밤 눈을 감으면 환하게 빛나는 밤 쉽게 잠들지 못하는 밤은 항상 언젠가 설명이 필요한 밤 눈을 뜨면 네가 없어서 눈을 감아야 너를 볼 수 있는 밤 너를 생각하면 언젠가 설명이 필요한 밤 수없이 많은 밤을 뜬 눈으로 지새워도 이유가 없는 밤이었지 수많은 밤이 지나 이유를 모르던 밤들은 한낱 꿈이 돼 버렸지 이루어질 수조차도 없는 눈을 뜨면 더 어두운 밤 눈을 감으면 환하게 빛나는 밤 쉽게 잠들지 못하는 밤은 항상 언젠가 설명이 필요한 밤 눈을 뜨면 네가 없어서 눈을 감아야 너를 볼 수 있는 밤 너를 생각하면 언젠가 설명이 필요한 밤
Love Love Love,로이킴,그대여 나 그대 눈을 처음 본 순간부터 오 난 그대여 난 알 수 없는 설레는 향기 속에 빠져 난 그대 눈을 항상 바라만 봤었고 그대도 나를 항상 바라길 바랐소 나 이젠 말할 거예요 이 목소리에 담아서 오 Love 오 Love 그래요 난 그대를 난 너무나 좋아합니다 Love 오 Love 그래요 난 그대를 난 정말로 사랑합니다 Love Love Love Love Love Love Love Love Love 오 그대여 나 그댈 바라보는 것만으로도 오 난 오 그대여 나 그댈 생각하는 것만으로도 오 난 하루 하루가 항상 빠르게 갔었고 그대도 나를 항상 바라길 바랐소 나 이젠 말할 거예요 이 목소리에 담아서 오 Love 오 Love 그래요 난 그대를 난 너무나 좋아합니다 Love 오 Love 그래요 난 그대를 난 정말로 사랑합니다 Love Love Love Love Love Love Love Love Love Love Love Love Love Love Love Love Love Love Love Love Love Love 오 Love 그래요 난 그대를 난 너무나 좋아합니다 Love 오 Love 그래요 난 그대를 난 정말로 사랑합니다 Love 오 Love 그래요 난 그대를 난 너무나 좋아합니다 Love 오 Love 그래요 난 그대를 난 정말로 사랑합니다 Love Love Love Love Love Love Love Love Love Love Love Love Love Love Love Love Love Love Love Love Love
