Title,Singer,Lyric
I Don't Care,2NE1,hey playboy it's about time and your time's up I had to do this one for my girls you know sometime you gotta act like you don't care that's the only way you boys learn Oh oh oh oh oh oh 2ne1 Oh oh oh oh oh oh 2ne1 니 옷깃에 묻은 립스틱들 나는 절대로 용서못해 매일 하루에 수십번 꺼져있는 핸드폰 변하지 않을 것만 같아 oh oh 그저 친구라는 수많은 여자친구 날 똑같이 생각하지 마 I won't let it fight 이제 니 맘대로 해 난 미련은 버릴래 한땐 정말 사랑했는데 oh oh 가끔씩 술에 취해 전활 걸어 지금은 새벽 다섯시 반 넌 또 다른 여자애 이름을 불러 no no I don't care 그만할래 니가 어디에서 뭘 하던 이제 정말 상관 안할게 비켜줄래 이제와 울고불고 매달리지마 cause I don't care e e e e e I don't care e e e e e cause I don't care e e e e e I don't care e e e e e Boy I don't care 다른 여자들의 다리를 훔쳐보는 니가 너무너무 한심해 매일 빼놓는 커플링 나 몰래 한 소개팅 더 이상 못 참을 것 같아 oh oh 넌 절대 아니라는 수많은 나의 친구 난 너 땜에 친구들까지 다 잃었지만 차라리 홀가분해 너에게 난 과분해 내 사랑이라 믿었는데 oh oh 오늘도 바쁘다고 말하는 너 혹시나 전화해봤지만 역시 뒤에선 여자 웃음소리가 들려 oh no I don't care 그만할래 니가 어디에서 뭘 하던 이제 정말 상관 안할게 비켜줄래 이제와 울고불고 매달리지마 cause I don't care e e e e e I don't care e e e e e cause I don't care e e e e e I don't care e e e e e Boy I don't care 난 너 땜에 울며 지새던 밤을 기억해 boy 더 후회할 날 생각하면 맘이 시원해 boy 날 놓치긴 아깝고 갖기엔 시시하잖니 있을 때 잘하지 너 왜 이제와 매달리니 속아준 거짓말만 해도 수백번 오늘 이후로 난 남자 울리는 bad girl 이젠 눈물 한방울 없이 널 비웃어 사랑이란 게임 속 loser 무릎꿇고 잘못을 뉘우쳐 아님 눈 앞에서 당장 꺼져 I don't care 그만할래 니가 어디에서 뭘 하던 이제 정말 상관 안할게 비켜줄래 이제와 울고불고 매달리지마 you know I don't care e e e e e e I don't care e e e e e I don't care e e e e e I don't care e e e e e Boy I don't care
음오아예 (Um Oh Ah Yeh),마마무 (Mamamoo),oh yes 음 오 아 예 너에게 빠져들겠어 자꾸 반응하잖아 oh yes 음 오 아 예 그래 난 다가가겠어 넌 내 취향저격 ace 내 앞을 지나갔어 눈빛이 마주쳤어 스타일이 좋아 느낌이 좋아 다를 게 없는 오늘 너 땜에 달아오른 오늘이 좋아 음오아예 첫 번째 플랜 감탄사 그 동안에 찾아 헤멘 남자 음오아 예스 맞는 옷처럼 잘 어울리는 너야 부드럽게 이런 말 어떤 것 같아 음 두 번째 플랜 먼저 당기기 오오 동공 떨리는 초침 스탠바이 큐 아 시간되면 차 한잔 할래요 예스 이런 건 어떤 것 같아 oh yes 음 오 아 예 너에게 빠져들겠어 자꾸 반응하잖아 oh yes 음 오 아 예 그래 난 다가가겠어 넌 내 취향저격 ace 본능을 따르겠어 날 감추지 않겠어 오늘은 달라 먼저 다가가 걸음은 도도하게 말투는 애교 있게 날 보는 눈빛 음오아예 help me 시간 좀 되나요 나 좀 도와줘요 그 쪽 때문에 오감이 제멋대로예요 그 쪽이 예고 없이 날리는 미소에 음 콜린퍼스도 울고 갈 당신의 매너에 오 여자라 해도 믿을만한 피부 아예 넌 존재자체 감탄사 절로 나네 음오아예 나도 모르게 달아오르네 홀릭 oh yes 음 오 아 예 너에게 빠져들겠어 자꾸 반응하잖아 oh yes 음 오 아 예 그래 난 다가가겠어 넌 내 취향저격 ace 목소리도 oh yes 눈웃음도 oh yes 네 모든 게 머리부터 발끝까지 다 oh yes 지금 널 보면 난 oh yes 단 둘이서 oh yes 드루루 드루루 드루루 oh yes 뜨거워지는 이 분위기 너와 나의 거리 우리 사이로 한 여자가 걸어 와 때마침 그의 여자친구인 건지 아님 친군 건지 다가와 언니 이 여자 누구예요 여자였어 OH MY GOD oh yes 음 오 아 예 너에게 빠져들겠어 자꾸 반응하잖아 oh yes 음 오 아 예 그래 난 다가가겠어 넌 내 취향저격 ace 목소리도 oh yes 눈웃음도 oh yes Oh 너의 모든 게 머리부터 발끝까지 다 oh yes
심쿵해 (Heart Attack),AOA,A ye Brave sound And it goes a little something like this 완전 반해 반해 버렸어요 부드러운 목소리에 반해 반해 버렸어요 난 떨려 AOA Let's Go 내가 미쳤나 봐 왜 또 이러지 내 마음 열여덟 소녀 마냥 막 쿵쿵대 숨길 수 없나 봐 난 매일 이러지 눈이라도 마주치면 귀까지 확 빨개져 이해 못해 네가 걔를 못 봐서 그래 딱 첫눈에 확 반해 버린다는 말에 그 마음 이해 가더라 나도 좀 알겠더라 널 처음 본 그 순간 완전 반해 반해 버렸어요 넓은 어깨 날렵한 눈매에 부드러운 목소리에 반해 반해 버렸어요 너의 얇고 긴 손가락만 봐도 난 떨려 어머나 자꾸만 심쿵해 널 보면 볼수록 가슴이 쿵쿵대 나도 모르겠어 심쿵해 나 어쩌면 좋아 자꾸만 네 품에 꼭 안기고 싶어 baby 어쩌다 눈이라도 마주치면 난 심쿵 거려 너의 작은 관심이라도 받을까 아등바등 거려 너는 대체 걔가 뭐가 그리 좋아 라고 묻는 친구들에게 말해 야 모르면 말을 말어 이해 못해 네가 걔를 못 봐서 그래 딱 첫눈에 확 반해 버린다는 말에 그 마음 이해 가더라 나도 좀 알겠더라 널 처음 본 그 순간 완전 반해 반해 버렸어요 넓은 어깨 날렵한 눈매에 부드러운 목소리에 반해 반해 버렸어요 너의 얇고 긴 손가락만 봐도 난 떨려 어머나 자꾸만 심쿵해 널 보면 볼수록 가슴이 쿵쿵대 나도 모르겠어 심쿵해 나 어쩌면 좋아 자꾸만 네 품에 꼭 안기고 싶어 baby 오 나의 왕자님 어디를 보나요 바로 여기 내가 있는데요 너무나 멋진 그대 난 그대 하나면 돼 난 그대 없이 못 살아요 완전 반해 반해 버렸어요 부드러운 목소리에 반해 반해 버렸어요 난 떨려 어머나 자꾸만 심쿵해 Everybody say What AOA 쿵쿵대 And it goes a little something like this 심쿵해 한번 더 say What AOA 네 품에 꼭 안기고 싶어 baby
8282,다비치,만나지 말잔 내 말 연락도 말란 내말 너 진짜 그대로 할거니 그게 아닌데 이대로 끝일까봐 널 영영 잃을까봐 점점 더 맘이 불안해져 너무 슬퍼져 정이 뭔지 밉다가도 그리워 너없인 못살아 Gimme a call Baby Baby 지금 바로 전화줘 Gimme a call Baby Baby 매일 날 기다려 사랑한다고 사랑한다고 문자라도 남겨줘 날 울리지마 어디서 뭘 하길래 얼마나 바쁘길래 혹시 너 일부러 안받니 난 줄 알면서 벌써 날 잊은거니 마음을 접은거니 날 두고 니가 설마 설마 자꾸 눈물나 정이 뭔지 사랑보다 무서워 지우기 힘들어 Gimme a call Baby Baby 지금 바로 전화줘 Gimme a call Baby Baby 매일 날 기다려 사랑한다고 사랑한다고 문자라도 남겨줘 날 울리지마 Call me Tell me hold me 아니라고 Call me Tell me hold me 가면안돼 Gimme a call Baby Baby 다시 나를 찾아줘 Gimme a call Baby Baby 할말이 있는 걸 너를 사랑해 너무 사랑해 너를 향해 소리쳐 널 기다릴게 Call me Tell me hold me 아니라고 Call me Tell me hold me 돌아와줘
잘못된 만남,김건모,난 너를 믿었던 만큼 난 내 친구도 믿었기에 난 아무런 부담없이 널 내 친구에게 소개 시켜줬고 그런 만남이 있은 후로 부터 우리는 자주 함께 만나며 즐거운 시간을 보내며 함께 어울렸던 것뿐인데 그런 만남이 어디부터 잘못됐는지 난 알 수 없는 예감에 조금씩 빠져들고 있을때쯤 넌 나보다 내 친구에게 관심을 더 보이며 날 조금씩 멀리하던 그 어느날 너와 내가 심하게 다툰 그날 이후로 너와 내 친구는 연락도 없고 날 피하는 것같아 그제서야 난 느낀거야 모든것이 잘못돼 있는걸 너와 내 친구는 어느새 다정한 연인이 돼있었지 있을 수 없는 일이라며 난 울었어 내 사랑과 우정을 모두 버려야 했기에 또다른 내 친구는 내 어깰 두드리며 잊어버리라 했지만 잊지 못할것 같아 너를 사랑했던 것만큼 난 내 친구도 믿었기에 난 자연스럽게 너와 함께 어울렸던 것뿐인데 어디부터 우리의 믿음이 깨지기 시작했는지 난 알지도 못한채 어색함을 느끼면서 그렇게 함께 만나온 시간이 길어지면 질수록 넌 내게서 조금씩 멀어지는 것을 느끼며 난 예감을 했었지 넌 나보다 내 친구에게 관심이 더 있었다는 걸 그 어느날 너와 내가 심하게 다툰 그날 이후로 너와 내 친구는 연락도 없고 날 피하는 것같아 그제서야 난 느낀거야 모든것이 잘못돼 있는걸 너와 내 친구는 어느새 다정한 연인이 돼있었지 있을 수 없는 일이라며 난 울었어 내 사랑과 우정을 모두 버려야 했기에 또다른 내 친구는 내 어깰 두드리며 잊어버리라 했지만 잊지 못할것 같아
Touch My Body,씨스타,Touch my body Body Touch my body Body Touch my body Body Touch my body I know you want it 넌 내 곁으로 와 내가 준비한 wine 달콤한 chocolate chocolate 좀 부드럽고 때론 뜨거워지는 너만을 위한 my pool na na na na na na 빨개진 너의 두 눈에 비친 내 모습 운전은 니가 해 그저 내 두 손은 하늘위로 Yeh baby dancing with me you're my star Touch my body 우린 조금씩 빠르게 Oh everybody 푸른 하늘 보다 높이 지금 이 리듬이 좋아 뜨거운 태양아래 너와나 My body body Touch ma body Baby so good 지금 기분은 paradise Baby so nice 우리 둘만의 summer night 조금씩 one step two step 달빛 아래 너와나 My body body Touch ma body Touch my body Body Touch my body Body Touch my body Body Touch my body 하나 둘씩 밝혀지는 니 맘 속안에 촛불 힘이 들 땐 조금 쉬었다가요 여기 red pool 내 입술이 좋아 아님 내 body가 좋아 솔직히 말해 여기 여기 여기 아님 저기 저기 저기 나밖에 없다고 지금 내게 말해줘 부끄럽게 자꾸 보지 말고 계속 날 안아줘 날 사랑한다 말해줘 Touch my body 우린 조금씩 빠르게 Oh everybody 푸른 하늘 보다 높이 지금 이 리듬이 좋아 뜨거운 태양아래 너와나 My body body Touch ma body Baby so good 지금 기분은 paradise Baby so nice 우리 둘만의 summer night 조금씩 one step two step 달빛 아래 너와나 My body body Touch ma body Touch ma body My body My body My body My body 너와 함께 있는 지금 Tonight 둘이 함께 보는 저 별들 어느 누구보다 행복해 너와 함께 있는 지금 Tonight 둘이 함께 보는 저 별들 어느 누구보다 행복해 Touch ma body
Loving U (러빙유),씨스타,Hey 참 이상해 정말 strange 이런 적 없었는데 널 볼때마다 나 두근두근 떨리는게 When I see your face 혼자 막 상상을 해 나 표정 관리 안돼 미칠 것 같아 또 니가 니가 보고 싶어서 I wanna say woo woo woo woo yeh 너 때문에 그래 먼저 말하긴 싫은데 내 입가에 맴돌아 Loving U U 나 어떡해 what should I do 조절이 안돼 내 맘 고장 나버린 heart 정신 못 차릴 만큼 Boy I'm falling in love with U U 나 어떡해 what should I do 널 놓치면 난 안돼 사랑한다고 Woo woo woo woo woo Woo woo woo woo woo woo Baby I'm in love with you ok let's talk about love 모두 휘파람을 불며 어머나 나를 꼬시려고 했던 남자들 이젠 모두 안녕 내 애교섞인 목소리는 오빠만 부를래 오빠야 어쩌면 좋아 내가 사랑에 빠졌나 봐 Woo woo woo woo yeh 너 때문에 그래 먼저 말하긴 싫은데 내 입가에 맴돌아 Loving U U 나 어떡해 what should I do 조절이 안돼 내 맘 고장 나버린 heart 정신 못 차릴 만큼 Boy I'm falling in love with U U 나 어떡해 what should I do 널 놓치면 난 안돼 사랑한다고 Woo woo woo woo woo Woo woo woo woo Baby I'm in love with you 애타는 내 맘 너무 기나긴 밤 숨겨왔던 너를 향한 말 사랑해 Baby I’m in love with U U 나 어떻게 해 What should I do 조절이 안돼 내 맘 고장 나버린 heart 정신 못 차릴 만큼 Boy I'm falling in love with U U 나 어떡해 what should I do 널 놓치면 난 안돼 사랑한다고 Woo woo woo woo woo Woo woo woo woo woo woo Baby I'm in love with you Hello Hello 눈이 마주치면 L. O. L. O. V. E 나는 말해 멜로 멜로 우린 L. O. L. O. V. E. L. O. L. O. V. E I'm only think about U
Mr. Chu (On Stage),Apink (에이핑크),한번 보면 두 번 더 보고 싶어 두번 세번 보면 너를 더 안고 싶어 너와 커플링 커플링 손에 끼고서 함께 이 길을 걷고 싶어 난 매일 매일 봐도 난 더 좋아져 두번 세번 나의 볼을 꼬집어 봐도 마치 Dreaming Dreaming 꿈을 꾸는 듯 생각만 해도 난 미소가 Mr. Chu 입술 위에 Chu 달콤하게 Chu 온몸에 난 힘이 풀려 내 맘 흔들 흔들어 날 흔들어놔요 I'm falling falling for your love Hey you 입술 위에 Chu Everyday with you 널 보면 내 눈이 감겨 몰래 살짝 다가와 또 키스해줄래 내 꿈결 같은 넌 나만의 Mr. Chu 부드러운 감촉 잊을 수 없어 화끈거리는 내 얼굴 빨개지는 걸 It's so lovely lovely 사랑스러워 난 네가 자꾸만 좋아져 Mr. Chu 입술 위에 Chu 달콤하게 Chu 온몸에 난 힘이 풀려 내 맘 흔들 흔들어 날 흔들어놔요 I'm falling falling for your love Hey you 입술 위에 Chu Everyday with you 널 보면 내 눈이 감겨 몰래 살짝 다가와 또 키스해줄래 내 꿈결 같은 넌 나만의 내 소원을 들어줘요 영원한 사랑 이뤄주길 짜릿짜릿한 느낌 절대 맘 변하지 않기 평생 나만 바라봐줘 baby Mr. Chu 입술 위에 Chu 달콤하게 Chu 온몸에 난 힘이 풀려 내 맘 흔들 흔들어 날 흔들어놔요 I'm falling falling for your love Hey you 입술 위에 Chu Everyday with you 널 보면 내 눈이 감겨 몰래 살짝 다가와 또 키스해줄래 내 꿈결 같은 넌 나만의 Mr. Chu
FANTASTIC BABY,BIGBANG,FANTASTIC BABY  여기 붙어라 모두 모여라 WE GON’ PARTY LIKE 리리리라라라 맘을 열어라 머릴 비워라 불을 지펴라 리리리라라라 정답은 묻지 말고 그대로 받아들여 느낌대로 가 ALRIGHT 하늘을 마주하고 두 손을 다 위로 저 위로 날뛰고 싶어 OH 나나나나나 나나나나나 WOW FANTASTIC BABY DANCE I WANNA DAN DAN DAN DAN DANCE FANTASTIC BABY DANCE I WANNA DAN DAN DAN DAN DANCE WOW FANTASTIC BABY 이 난장판에 HEY 끝판 왕 차례 HEY 땅을 흔들고 3분으론 불충분한 RACE WAIT 분위기는 과열 HUH CATCH ME ON FIRE HUH 진짜가 나타났다 나나나나 하나부터 열까지 모든 게 다 한 수위 모래 벌판 위를 미친 듯이 뛰어봐도 거뜬한 우리 하늘은 충분히 너무나 푸르니까 아무것도 묻지 말란 말이야 느끼란 말이야 내가 누군지 네 심장소리에 맞게 뛰기 시작해 막이 끝날 때까지 YE I CAN’T BABY DON’T’ STOP THIS 오늘은 타락해 미쳐 발악해 가는거야 WOW FANTASTIC BABY DANCE I WANNA DAN DAN DAN DAN DANCE FANTASTIC BABY DANCE I WANNA DAN DAN DAN DAN DANCE WOW FANTASTIC BABY BOOM SHAKALAKA BOOM SHAKALAKA BOOM SHAKALAKA DAN DAN DAN DAN DANCE BOOM SHAKALAKA BOOM SHAKALAKA BOOM SHAKALAKA DAN DAN DAN DAN 날 따라 잡아볼 테면 와봐 난 영원한 딴따라 오늘 밤 금기란 내겐 없어 mama just let me be your lover 이 혼란 속을 넘어 나나나나나 머리끝부터 발끝까지 비쥬얼은 쇼크 내 감각은 소문난 꾼 앞서가는 촉 남들보다는 빠른 걸음 차원이 다른 젊음 얼음얼음얼음 HOLD UP 나나나나나 네 심장소리에 맞게 뛰기 시작해 막이 끝날 때까지 YE I CAN’T BABY DON’T’ STOP THIS 오늘은 타락해 미쳐 발악해 가는거야 WOW FANTASTIC BABY DANCE I WANNA DAN DAN DAN DAN DANCE FANTASTIC BABY DANCE I WANNA DAN DAN DAN DAN DANCE WOW FANTASTIC BABY BOOM SHAKALAKA BOOM SHAKALAKA BOOM SHAKALAKA DAN DAN DAN DAN DANCE BOOM SHAKALAKA BOOM SHAKALAKA BOOM SHAKALAKA DAN DAN DAN DAN 다 같이 놀자 YE YE YE 다 같이 뛰자 YE YE YE 다 같이 돌자 YE YE YE 다 같이 가자 WOW FANTASTIC BABY
HER,블락비 (Block B),Jesus 무슨 말이 필요해 모두 널 작품이라고 불러 Just a little bit of you 격하게 아껴 Baby ye ye Ooh Wow 놀라워 더할 나위 없이 아름다우신 그녀의 자태 보통 여잔 명함도 못 내밀고 끼리끼리 뭉쳐 네 험담을 나누겠지 잘들어 주위에 늑대 놈들 주의 자식들 하나같이 외모 지상주의 망치로 뒤통수 한대 맞은 듯이 머릿속이 띵하고 어지러워 Jesus 무슨 말이 필요해 모두 널 작품이라고 불러 Just a little bit of you 격하게 아껴 Baby ye ye 뭐 하나 빠짐없이 예쁘구나 Her 어어 Her 어어 Her 어어 Uh 어안이 벙벙해 Her 어어 Her 어어 Her 어어 너 말곤 전부 평범해 아찔하게 뻗은 곡선 난 바로 기절 I need suction 무작정 부담 주는 멍청이들 사이에 넌 빈틈없는 Boxer 나의 Olivia Hussey 능력이 있어도 허세는 없는 그 성품과 적절한 볼륨감 I wanna hug and kisses 주위에 늑대 놈들 주의 자식들 하나같이 외모 지상주의 망치로 뒤통수 한대 맞은 듯이 머릿속이 띵하고 어지러워 Jesus 무슨 말이 필요해 모두 널 작품이라고 불러 Just a little bit of you 격하게 아껴 Baby ye ye 뭐 하나 빠짐없이 예쁘구나 Her 어어 Her 어어 Her 어어 Uh 어안이 벙벙해 Her 어어 Her 어어 Her 어어 너 말곤 전부 평범해 바위처럼 무감정한 내가 이렇게 다시 바보가 된다 정신차려 보니 네 앞에 와서 Oh could you be my real love 정말 곱다 고와 누군가 다가와 말 걸면 넌 미소만 던져 줘 네 연락처는 안돼 침부터 닦고 와 물러서 Stop your talk Her uh her uh baby I’m all yours Jesus 무슨 말이 필요해 모두 널 작품이라고 불러 Just a little bit of you 격하게 아껴 Baby ye ye 뭐 하나 빠짐없이 예쁘구나 Her 어어 Her 어어 Her 어어 Uh 어안이 벙벙해 Her 어어 Her 어어 Her 어어 너 말곤 전부 평범해
마지막 인사 (Remix),BIGBANG,Yes Big bang is back Most definitely hey move B to the I to the G B to the I to the G B to the I to the G About love I don't wanna be with out you girl 마지막 인사는 접어두길 바래 오늘 단 하루만큼은 I don't wanna be with out you girl 내 서툰 마음 까지 안고 가줘 I love you I need you girl Baby baby baby 조금 어색하지만 서로 Baby baby baby 아직 사랑하고 있는데 Baby baby baby 두렵기는 하지만서도 끝이 보이지만 난 그래도 only you girl 상처만 가득히 모질게 날 대하던 너 어르고 달래 또 반복돼 널 피하던 나 어디서부터 어긋났을까 기나긴 고민 해답 없는 문제 속에 헤메여 난 미로 미로 속에 갇힌 길 잃은 방랑자 마냥 이도저도 못해 난 마냥 기다리기만 할 뿐 사뿐 사뿐히 내게 다가와주길 girl 우리 처음 만난 때 처럼 풋풋하던 그때 처럼 이런 이런 이런 저런 저런 저런 너와 내 사이의 끈 절대 놓지 말어 I don't wanna be with out you girl 마지막 인사는 접어두길 바래 오늘 단 하루만큼은 I don't wanna be with out you girl 내 서툰 마음 까지 안고 가줘 I love you I need you girl Baby baby baby 조금 어색하지만 서로 Baby baby baby 아직 사랑하고 있는데 Baby baby baby 두렵기는 하지만서도 끝이 보이지만 난 그래도 only you girl 아무런 말 없이 떠나 연락 없고 아무 말 않고 그러다 어느날 갑자기 나타나고 무슨 일 있었냔 듯 날 갖고 노는 건지 이게 사랑이 맞는 건지 하루에도 열두번 더 헷갈리고 about love 한 두 번 갖고 놀던 장난감 넌 뭘 원했냐고 되물어봤어 달콤함은 아주 잠깐 우린 너무 쉽게 녹아버린 솜사탕 지친 가슴 이젠 나도 막지 못 할 것만 같아 어서 날 잡아줘 떠나가기 전에 I don't wanna be with out you girl 마지막 인사는 접어두길 바래 오늘 단 하루만큼은 I don't wanna be with out you girl 내 서툰 마음 까지 안고 가줘 I love you I need you girl Baby baby baby 조금 어색하지만 서로 Baby baby baby 아직 사랑하고 있는데 Baby baby baby 두렵기는 하지만서도 끝이 보이지만 난 그래도 only you girl 여전히 널 사랑하지만 내게는 너무나 소중하지만 ye 누구도 네 자릴 메꿀 수 없는 걸 I know you know 그냥 조용히 날 안아줘 I don't wanna be with out you girl 마지막 인사는 접어두길 바래 오늘 단 하루만큼은 I don't wanna be with out you girl 내 서툰 마음 까지 안고 가줘 I love you I need you girl  Baby baby baby 조금 어색하지만 서로 Baby baby baby 아직 사랑하고 있는데 Baby baby baby 두렵기는 하지만서도 끝이 보이지만 난 그래도 only you girl B to the I to the G B to the I to the G B to the I to the G Come on come on come on B to the I to the G B to the I to the G 끝이 보이지만 난 그래도 Only you girl About love
분홍신,아이유,길을 잃었다 어딜 가야 할까 열두 개로 갈린 조각난 골목길 어딜 가면 너를 다시 만날까 운명으로 친다면 내 운명을 고르자면 눈을 감고 걸어도 맞는 길을 고르지 사라져버린 Summer Time 너의 두 눈이 나를 비추던 Summer Time 기다리기만 하는 내가 아냐 너를 찾아 뚜벅 내게 돌아올 Summer Time 찬 바람 불면 그냥 두 눈 감기로 해 what's the time Summer Time 움파룸파둠 두비두바둠 슬프지 않아 춤을 춘다 다시 다시 길을 찾아 떠난 갈색머리 아가씨는 다시 사랑에 빠졌고 행복했더라는 처음부터 다시 쓰는 이야기 좋은 구둘 신으면 더 좋은 데로 간다며 멈춰지지 않도록 너를 찾을 때까지 사라져버린 Summer Time 너의 두 눈이 나를 비추던 Summer Time 기다리기만 하는 내가 아냐 너를 찾아 뚜벅 내게 돌아올 Summer Time 찬 바람 불면 그냥 두 눈 감기로 해 what's the time Summer Time 움파룸파둠 두비두바둠 멈추지 않아 춤을 춘다 다시 다시 나의 발이 자꾸 발이 자꾸 맘대로 yoohoo oh my pink shoes oh my 난난 마음 잡고 마음 잡고 제대로 yoohoo Yah yah 좀 더 빠르게 잃어버린 내 Summer Time 낯선 시간을 헤매이다 널 찾을까 아직 길은 멀었니 겁이 나면 나는 괜히 웃어 혹시 넌 나를 잊을까 너의 시간이 내게 멈춰있길 바래 slow the time stop the time 움파룸파룸 두비두비 움파룸파룸 두비두바둠 좀 더 빠르게 달려간다 다시 다시 다시 다시
Bus 안에서,자자 (ZAZA),아아 아 아 아 그녀는 너무 지적이야 그녀는 너무 매력있고 그녀는 나를 병들게 해 너무 너무 좋아 죽겠어 나는 매일 학교가는 버스 안에서 항상 같은 자리 앉아있는 그녈 보곤 해 하지만 부담스럽게 너무 도도해보여 어떤 말도 붙일 자신이 없어 아니야 난 괜찮아 그런 부담 갖지 마 어차피 지금 나도 남자친구 하나 없는데 하지만 너는 왜 아무말도 없을까 너에겐 내가 정말 필요하다는 걸 알아 넌 너무 이상적이야 니 눈빛만 보고 네게 먼저 말 걸어줄 그런 여자는 없어 나도 마찬가지야 이렇게 나도 매일 학교가는 버스 안에서 항상 같은 자리 앉아있는 그앨 좋아해 일부러 그녀의 곁에 서보기도 하지만 왠지 내가 너무 부족해보여 아니야 난 괜찮아 그런 부담 갖지 마 어차피 지금 나도 남자친구 하나 없는데 하지만 너는 왜 아무말도 없을까 너에겐 내가 정말 필요하다는 걸 알아 넌 너무 이상적이야 니 눈빛만 보고 네게 먼저 말 걸어줄 그런 여자는 없어 나도 마찬가지야 이렇게 그렇게 쉬운 일도 망설이는 한심한 네 모습 정말 무지무지 답답해 넌 너무 이상적이야 니 눈빛만 보고 네게 먼저 말 걸어줄 그런 여자는 없어 나도 마찬가지야 이렇게
다시 만난 세계 (Into The New World),소녀시대 (GIRLS' GENERATION),전해주고 싶어 슬픈 시간이 다 흩어진 후에야 들리지만 눈을 감고 느껴봐 움직이는 마음 너를 향한 내 눈빛을 특별한 기적을 기다리지마 눈 앞에선 우리의 거친 길은 알 수 없는 미래와 벽 바꾸지 않아 포기할 수 없어 변치 않을 사랑으로 지켜줘 상처 입은 내 맘까지 시선 속에서 말은 필요 없어 멈춰져 버린 이 시간 사랑해 널 이 느낌 이대로 그려왔던 헤매임의 끝 이 세상 속에서 반복되는 슬픔 이젠 안녕 수많은 알 수 없는 길 속에 희미한 빛을 난 쫓아가 언제까지라도 함께 하는거야 다시 만난 나의 세계  특별한 기적을 기다리지마 눈 앞에선 우리의 거친 길은 알 수 없는 미래와 벽 바꾸지 않아 포기할 수 없어 변치 않을 사랑으로 지켜줘 상처 입은 내 맘까지 시선 속에서 말은 필요 없어 멈춰져 버린 이 시간 사랑해 널 이 느낌 이대로 그려왔던 헤매임의 끝 이 세상 속에서 반복되는 슬픔 이젠 안녕 수많은 알 수 없는 길 속에 희미한 빛을 난 쫓아가 언제까지라도 함께 하는거야 다시 만난 우리의 이렇게 까만 밤 홀로 느끼는 그대의 부드러운 숨결이 이 순간 따스하게 감겨오네 모든 나의 떨림 전할래 사랑해 널 이 느낌 이대로 그려왔던 헤매임의 끝 이 세상 속에서 반복되는 슬픔 이젠 안녕 널 생각만 해도 난 강해져 울지 않게 나를 도와줘 이 순간의 느낌 함께 하는거야 다시 만난 우리의
