Title,Singer,Lyric
쓰담쓰담,10CM,알고 있지 오늘따라 그대가 왜 이러는지 얼굴은 빨개지고 눈빛도 이상하고 집에 안가고 가만있어 오늘 같은 밤을 내내 기다렸어 투박한 내 두 손에 온몸을 맡겨줘요 할게 있어요 쓰담쓰담쓰담쓰담 쓰담쓰담쓰담다담 해볼까요 토닥토닥토닥토닥 토다닥디다리디독 해드릴까요 쓰잘데 없던 나의 손이 이런 용도일 줄이야 외로워 미칠 때마다 불러줘요 맙소사 그대 그대 나의 귓가에 귓가에 들리는 목소리 난 다 알았어요 tv를 보든 뭘 보든 식사 중이든 뭘 먹든 운전 중이든 언제라도 쓰담쓰담쓰담쓰담 쓰담쓰담쓰담다담 해볼까요 토닥토닥토닥토닥 토다닥디다리디독 해드릴까요 쓰잘 데 없던 나의 손이 이런 용도일 줄이야 외로워 미칠 때마다 불러줘요 쓰담쓰담쓰담쓰담 쓰담쓰담쓰담다담 해볼까요 토닥토닥토닥토닥 토다닥디다리디독 해드릴까요 오갈 데 없던 나에게도 이런 날이 올 줄이야 외로워 미칠 때마다 밤이 외로워 미칠 때마다 그대 두 볼이 빨개질 때마다 불러줘요
Nothing Without You,10CM,너의 책상 너의 만년필 A4종이에 남긴 메세지 한참을 멍하니 바라보다가도 문득 너의 남방 너의 청바지 낡은 냄새가 배인 목도리 한참을 멍하니 만져보다가도 문득 I'm nothing without you I'm nothing without you 종일 웃고 있다가도 I'm nothing without you I'm nothing without you 괜한 운이 좋을 때도 너의 장난 우스갯소리 테입에 담긴 너의 노랫말 한참을 멍하니 듣고 있다가도 문득 사람들과 인사를 하고 짓궂은 얘길 웃어 넘기고 아무일도 없이 아무런 걱정 없이 일상을 살다가도 I'm nothing without you I'm nothing without you 종일 웃고 있다가도 I'm nothing without you I'm nothing without you 괜한 운이 좋을 때도 want you to know that want you to know that want you to know that want you to know that want you to know that want you to know that
나는 그 사람이 아프다 (Feat. 타루),에피톤 프로젝트,지금 생각해도 가슴 떨려 수줍게 넌 내게 고백했지 내리는 벚꽃 지나 겨울이 올 때 까지 언제나 너와 같이 있고 싶어 아마 비 오던 여름날 밤이었을거야 추워 입술이 파랗게 질린 나 그리고 그대 내 손을 잡으며 입술을 맞추고 떨리던 나를 꼭 안아주던 그대 이제와 솔직히 입맞춤보다 더 떨리던 나를 안아주던 그대의 품이 더 좋았어 내가 어떡해야 그댈 잊을 수 있을까 우리 헤어지게 된 날부터 내가 여기 살았었고 그대가 내게 살았었던 날들 나 솔직히 무섭다 그대 없는 생활 어떻게 버틸지 함께한 시간이 많아서였을까 생각할수록 자꾸만 미안했던 일이 떠올라 나 솔직히 무섭다 어제처럼 그대 있을것만 같은데 하루에도 몇 번 그대 닮은 뒷모습에 가슴 주저앉는 이런 나를 어떡해야 하니  그댄 다 잊었겠지 내 귓가를 속삭이면서 사랑한다던 고백 그댄 알고 있을까 내가 얼마나 사랑했는지 또 얼마 그리워해야 그댈 잊을 수 있을지 난 그대가 아프다 언제나 말없이 환히 웃던 모습 못난 내 성격에 너무도 착했던 그댈 만난건 정말이지 행운이었다 생각해 난 그대가 아프다 여리고 순해서 눈물도 많았었지 이렇게 힘든데 이별을 말한 내가 이 정돈데 그대는 지금 얼마나 아플지  나 그대가 아프다 나 그 사람이 미안해 나 나 그 사람이 아프다
낭만고양이,체리 필터,sweet little kitty sweet little kitty -  내 두눈 밤이면 별이 되지  나의 집은 뒷골목 달과 별이 뜨지요 두번 다신 생선가게 털지 않아 서럽게 울던 날들 나는 외톨이라네  이젠 바다로 떠날거예요(더 자유롭게) 거미로 그물 쳐서 물고기 잡으러  나는 낭만 고양이 슬픈 도시를 비춰 춤추는 작은 별빛 나는 낭만 고양이 홀로 떠나가버린 깊고 슬픈 나의 바다여  (sweet) sweet little kitty -  깊은 바다 자유롭게 날던 내가 한 없이 밑으로만 가라 앉고 있는데 이젠 바다로 떠날 거예요(더 자유롭게) 거미로 그물 쳐서 물고기 잡으러  나는 낭만 고양이 슬픈 도시를 비춰 춤추는 작은 별빛 나는 낭만 고양이  홀로 떠나가버린 깊고 슬픈 나의 바다여  sweet little kitty sweet little kitty -  (나는 낭만 고양이 홀로 떠나가버린..)  나는 낭만 고양이 슬픈 도시를 비춰 (도시를 비춰) 춤추는 작은 별빛  나는 낭만 고양이 홀로 떠나가버린 (떠나가 버린 아) 깊고 슬픈 나의 바다여  (sweet) sweet little kitty -
Crush On You (Feat. Swings),Crush,Woo baby 잠시 가던 길을 멈춰 내가 달려갈게 서두를 필요 없어 눈이 많이 오는 홍대 길거리 어느새 달이 환하게 떴지 니 얼굴에 미소가 활짝 폈지 우린 멈출 줄 모르고 서로에게 속삭임하고 이제는 허락해줘 널 가지고 싶어 우린 이 밤을 보내고 서로의 맘을 확인하고 You make me feel good 이제 너의 눈을 감아줘 모든 준비는 끝났어 I gotta crush on you Crush on you 예쁜 너의 눈을 감아줘 내 입술이 널 부르잖아 Oh I gotta crush on you Crush on you Woo baby 네 옆에만 있으면 내 심장이 고장나나봐 터질 것 같은 걸 습관적으로 너의 허리에 내 손을 얹고 걸어 이 길을 그냥 걷는 것도 좋지만 단둘이 있고 싶지 난 우린 멈출 줄 모르고 서로에게 속삭임하고 이제는 허락해줘 널 가지고 싶어 우린 이 밤을 보내고 서로의 맘을 확인하고 You make me feel good 이제 너의 눈을 감아줘 모든 준비는 끝났어 I gotta crush on you Crush on you 예쁜 너의 눈을 감아줘 내 입술이 널 부르잖아 Oh I gotta crush on you Crush on you I gotta crush on you 넌 뭔가 겁 많고 귀엽고 조그맣고 완벽해 러시안 블루 이얼싼쓰 딱 반하는 데 걸렸던 시간 너랑 하는 게임은 Dangerous Russian roulette 내 허벅지의 사이즈가 니 허리 둘레 두명 다 외골 스타일 즉 섬이 두개 그 사이에 다리를 놨지 복제 인간 기술은 언제 개발돼 Cuz I need a copy of your sexiness 언제나 Text me Yes 슈가 Sweet 바다 Cool S E X Oops 미안 맥시패드 아니 미안 S E S 나 원래 이래 쨌든 섹스해 Oops 섹시해 I gotta crush on you And you can rush Tom Cruise with the face and the brains and your boobs grooves 우린 둘 다 성인 솔직하자 동정없이 하루종일 쪽쪽대자 진공 청소기 이제 너의 눈을 감아줘 모든 준비는 끝났어 I gotta crush on you Crush on you 예쁜 너의 눈을 감아줘 내 입술이 널 부르잖아 Oh I gotta crush on you Crush on you 이제 너의 눈을 감아줘 I gotta crush on you Crush on you 예쁜 너의 눈을 감아줘 I gotta crush on you Crush on you
Happy Things,제이레빗(J Rabbit),둥근 해가 뜨면 제일 먼저 기분 좋은 상상을 하지 하나 둘 셋 자리에 일어나 하마처럼 입을 쫙 하품을 한번 하고 두 눈을 크게 뜨고 번쩍 기지개를 한번 쭉 켜고 즐거운 상상을 맘껏 즐겨 잊지 말고 Happy Happy Things 상쾌한 바람이 부는 아침에 한껏 여유 부릴 때 유난히 안색이 좋아 뭘 입어도 다 잘어울리고 다 예뻐 보일 때 좋아하는 노랠 들으며 걸어갈 때 시간 맞춰 버스를 탈 때 유난히 사람이 많은 출근길 딱 내 앞에서 자리 났을 때 예상대로 일이 술술 풀려갈 때 이제부터 뭐든 내 멋대로 맘 먹을 때 아주 맛있는걸 먹었을 때 세상에나 힘도 안 줬는데 쾌변 오 보너스 휴가 떠날 때 사랑하는 그대도 함께 모두 상상만 해도 정말 기분 좋아 잊지 말고 Happy Happy Things 오랜만에 친구들을 만났을 때 괜히 기분이 좋아서 혼자 막 춤 출 때 아주 머리가 잘 돌아갈 때 말도 안돼 공부 안 했는데 백점 오 누군가 보고 싶을 때 그대가 내 맘 알아줄 때 모두 상상만 해도 정말 기분 좋은 Happy Happy Things 누구나 할 수 있는 일 행복한 삶을 원한다면 모두 상상만 해도 정말 기분 좋아 잊지 말고 Happy Happy Things
걷자 집앞이야 (Feat. 주예인),스무살,hey you 지금 나와 one step two step and three step and falling I just want to be with you 너와 함께 걷고 싶어 one step two step and three step your so lovely with you one 너와 내가 함께했던 너와 내가 걸었었던 발끝에 하얀빛이 흩날릴 때 two 기다리고 기다렸던 눈물나게 아름다운 날씨는 향기마저 so beautiful so wonderful so beautiful 봄처럼 내 손잡아줄래 beautiful girl so wonderful boy 완벽한 하루니까 hey you 지금 나와 집 앞이야 one step two step and three step and falling want to be with you 너와 함께 걷고싶어 one step two step and three step your so lovely with you oh dream 한여름밤의 꿈이 아냐 너와 내가 함께 온거야 작년엔 혼자만 왔었던 이 거리에 for you 꿈꾸는 것 같아 아직 난 정말 너 so beautiful so wonderful so beautiful 봄처럼 내 손잡아줄래 beautiful girl so wonderful boy 완벽한 하루니까 hey you 지금 나와 집 앞이야 one step two step and three step and falling want to be with you 너와 함께 걷고싶어 one step two step and three step your so lovely with you stay stay 이젠 더이상 출구가 없어 그러니까 오늘부터 우린이제 신경쓰는 사이야 사랑하는 사이야 늦은밤에도 걸을 수 있는 같이 one step two step and three step and falling 너와 함께 걷고싶어 one step two step and three step and falling want to be with you one step two step and three step your so lovely with you
그게 아니고,10CM,어두운 밤 골목길을    혼자 털레털레 오르다    지나가는 네 생각에    내가 눈물이 난 게 아니고    이불자리를 치우다    너의 양말 한 짝이 나와서    갈아 신던 그 모습이    내가 그리워져 운 게 아니고    보일러가 고장 나서 울지        책상서랍을 비우다    니가 먹던 감기약을 보곤    환절기마다 아프던    니가 걱정돼서 운 게 아니고    선물 받았던 목도리    말라빠진 어깨에 두르고    늦은 밤 내내 못 자고    술이나 마시며 운 게 아니고    보일러가 고장 나서 울지        어두운 밤 골목길을    혼자 털레털레 오르다    지나가는 네 생각에 우네
목소리 (With 정기고),스웨덴세탁소,목소리만 들어도 눈물이 날 것 같아 아직은 내가 다 버텨낼 힘이 없어 미쳐버릴 것 같아 변해가는 널 보는게 멀어져 가는 네 맘을 감당하는게 차갑게 돌아서도 이별의 말을 해도 알잖아 붙잡지도 못 할 나를 서운한 티라도 내면 네 맘이 더 힘들까봐 말 한마디조차 건네는 것도 겁이나 아직은 그 말 하지 말아줘 내게 조금만 시간을 줘 함께 걸어왔던 시간들이 날 헤치지 않게 도와줘 그런 눈빛으로 보지마 널 잡는 손길도 피하지마 우리 약속했던 시간 놓아버리지마 이미 오래된 맘을 말해야 했었는데 눈물에 잠길 널 너무나 잘 알아서 혼자 남겨질 네 맘을 지켜볼 수가 없어서 멀리 돌아온 내 맘을 이해해줘 아직은 그 말 하지 말아줘 하지 않아도 내게 조금만 시간을 줘 알고 있잖아 함께 걸어왔던 시간들이 날 헤치지 않게 도와줘 그런 눈빛으로 보지마 미안한 맘에 널 잡는 손길도 피하지마 우리 약속했던 시간 놓아버리지마 결국 우리의 시간은 끝나겠지만 되돌릴 수 없겠지만 그래도 아름답게 기억할게 아직은 그 말 하지 말아줘 내게 조금만 시간을 줘 함께 걸어왔던 시간들이 날 헤치지 않게 도와줘 그런 눈빛으로 보지마 널 잡는 손길도 피하지마 우리 약속했던 시간 놓아버리지마 목소리만 들어도 눈물이 날 것 같아 미안해 널 놓을 자신이 없어
시간이 달라서,스탠딩 에그,처음엔 바빠서 잘해주지 못했어 나중엔 나빠서 아프게만 했어 그때는 몰랐어 그때 그 눈물이 마지막이란걸 그땐 내가 부족해 해주지 못 했지만 이젠 네가 없어서 해줄 수가 없어 그때는 몰랐어 그때가 아니면 소용 없다는걸 그때 그거리엔 네가 있어 지금 이거리엔 내가 있어 서로가 멀리서 말하고 있어 사랑해 사랑해 사랑해 그때는 네가 날 기다렸고 이제는 내가 널 기다리고 시간이 달라서 만날수 없어 미안해 미안해 미안해 say goodbye 그때는 어려서 나밖에 몰랐었어 항상 네가 내곁에 있을줄 알았어 그때는 몰랐어 너의 빈자리가 나의 전부란걸 그때 그거리엔 네가 있어 지금 이거리엔 내가 있어 서로가 멀리서 말하고 있어 사랑해 사랑해 사랑해 그때는 네가 날 기다렸고 이제는 내가 널 기다리고 시간이 달라서 만날수 없어 미안해 미안해 미안해 say goodbye 그때 그거리엔 내가 없어 지금 이거리엔 네가 없어 서로가 멀어서 들리지 않아 사랑해 사랑해 사랑해 그때는 네가 날 사랑했고 이제는 내가 널 사랑하고 시간이 달라서 만날수 없어 미안해 미안해 미안해 say goodbye
Good Times (Feat. Babylon),팔로알토 (Paloalto),우린 대축제 악마의 편집이 아니고 이건 생중계 다물어 환호 소리 빼고 wack 그게 때론 내가 될순있지만 지금은 아냐 내가 랩을 뱉을땐 I make 'em say yeah 온도를 올려 올라갈수록 사무실에서 내 출연료를 올려 난 떠올려 jk형에게 다시 한번더 표하는 존경 돌아보면 다 아름다운 추억이었지 모두 남김없이 누굴 미워하며 그가 무너지길 바라는 마음은 내가 보기엔 결국 낭비같지 맥주 병을 따 아니면 다른 잔 위로 놈팽이처럼 맨날 이러는건 아니고 이 좋은기분을 당신과 나는 나누고파 높아 내 얼굴봐 난 아래는 못봐 자 건배 다 원샷 난 jose 넌 vodka 술 못해 lemonade 아님 칵테일 그럼 콜라 때론 moet 기분 좋은 날 온몸에 흥이 돋아 자 건배 다 원샷 약속해 또 봐 세상은 digital 때로는 analog 세상은 요지경 마치 cameleon 각자 위치로 답 only heaven knows 난 복잡한 건 질색이야 이제 더이상 입는 옷 내 일상 뱉는말 괴리감 없어 내 음악 누가 말해 좀 튈 필요있어 난 나의 멋을 지키고 싶어 존중할 수 있어 너와 나의 다른 점 희생할 순 없어 내가 가진 가능성 난 계속해서 큰 원을 만들어 시작은 작은 점이었지만 자꾸 커 열정이 넘쳐 우린 뜨거운 사랑을 해 근데 돈땜에 안불러 거짓 사랑노래 이런 노래 계속해도 날 사랑해 줄래 누가 뭐라 해도 난 계속할건데 자 건배 다 원샷 난 jose 넌 vodka 술 못해 lemonade 아님 칵테일 그럼 콜라 때론 moet 기분 좋은 날 온몸에 흥이 돋아 자 건배 다 원샷 약속해 또 봐 세상은 digital 때로는 analog 세상은 요지경 마치 cameleon 각자 위치로 답 only heaven knows 난 복잡한 건 질색이야 이제 더이상 Such A Good Time Living The Good Life 우리 삶을 위해 들어봐 준비된 술잔 즐거운 이 순간 뻗어봐 두 팔 아래 아닌 저기 하늘 위로 더 위로 세상은 digital 때로는 analog 세상은 요지경 마치 cameleon 각자 위치로 답 only heaven knows 난 복잡한 건 질색이야 이제 더이상 자 건배 다 원샷 난 jose 넌 vodka 술 못해 lemonade 아님 칵테일 그럼 콜라 때론 moet 기분 좋은 날 온몸에 흥이 돋아 자 건배 다 원샷 약속해 또 봐
